Watching for changes in count...  Use Ctrl-C to Exit.
|Sample Number|Epoch|Count|Linear Regression Rate|Approx. Instantaneous Rate|
| 1774 | 1558662945938 | 886897048 | 100000 | 94622 |
| 1775 | 1558662950937 | 887355085 | 100000 | 91626 |
| 1776 | 1558662955936 | 887798349 | 100001 | 88671 |
| 1777 | 1558662960942 | 888230280 | 100001 | 86283 |
| 1778 | 1558662965936 | 888655574 | 100001 | 85161 |
| 1779 | 1558662970936 | 889075243 | 100001 | 83934 |
| 1780 | 1558662975941 | 889490743 | 100001 | 83017 |
| 1781 | 1558662980937 | 889906599 | 100001 | 83238 |
| 1782 | 1558662985937 | 890325422 | 100001 | 83765 |
| 1783 | 1558662990937 | 890743041 | 100001 | 83524 |
| 1784 | 1558662995937 | 891168316 | 100001 | 85055 |
| 1785 | 1558663000937 | 891598380 | 100000 | 86013 |
| 1786 | 1558663005937 | 892038989 | 100000 | 88122 |
| 1787 | 1558663010937 | 892492523 | 100000 | 90707 |
| 1788 | 1558663015952 | 892960814 | 100000 | 93378 |
| 1789 | 1558663020937 | 893449897 | 100000 | 98111 |
| 1790 | 1558663025938 | 893957638 | 100000 | 101528 |
| 1791 | 1558663030937 | 894483621 | 99999 | 105218 |
| 1792 | 1558663035936 | 895034127 | 99999 | 110123 |
| 1793 | 1558663040938 | 895607882 | 99999 | 114705 |
| 1794 | 1558663045938 | 896201677 | 99999 | 118759 |
| 1795 | 1558663050939 | 896815443 | 99999 | 122729 |
| 1796 | 1558663055938 | 897442592 | 99999 | 125455 |
| 1797 | 1558663060941 | 898065075 | 99999 | 124422 |
| 1798 | 1558663065939 | 898679441 | 99999 | 122922 |
| 1799 | 1558663070939 | 899279882 | 99999 | 120088 |
| 1800 | 1558663075942 | 899858586 | 99999 | 115671 |
| 1801 | 1558663080940 | 900411999 | 100000 | 110727 |
| 1802 | 1558663085938 | 900941910 | 100000 | 106025 |
| 1803 | 1558663090940 | 901449758 | 100000 | 101529 |
| 1804 | 1558663095938 | 901932828 | 100000 | 96653 |
| 1805 | 1558663100939 | 902396279 | 100000 | 92672 |
| 1806 | 1558663105950 | 902849886 | 100000 | 90522 |
| 1807 | 1558663110940 | 903293156 | 100001 | 88832 |
| 1808 | 1558663115951 | 903721471 | 100001 | 85475 |
| 1809 | 1558663120939 | 904143060 | 100001 | 84521 |
| 1810 | 1558663125940 | 904560400 | 100001 | 83451 |
| 1811 | 1558663130941 | 904975625 | 100001 | 83028 |
| 1812 | 1558663135942 | 905389998 | 100001 | 82858 |
| 1813 | 1558663140943 | 905804689 | 100001 | 82922 |
| 1814 | 1558663145942 | 906222994 | 100001 | 83678 |
| 1815 | 1558663150951 | 906645833 | 100001 | 84416 |
| 1816 | 1558663155945 | 907076909 | 100000 | 86319 |
| 1817 | 1558663160943 | 907520121 | 100000 | 88678 |
| 1818 | 1558663165943 | 907974370 | 100000 | 90850 |
| 1819 | 1558663170957 | 908441584 | 100000 | 93182 |
| 1820 | 1558663175943 | 908933253 | 100000 | 98610 |
| 1821 | 1558663180943 | 909445064 | 100000 | 102362 |
| 1822 | 1558663185951 | 909978717 | 99999 | 106560 |
| 1823 | 1558663190944 | 910539359 | 99999 | 112286 |
| 1824 | 1558663195944 | 911121436 | 99999 | 116415 |
| 1825 | 1558663200944 | 911726918 | 99999 | 121096 |
| 1826 | 1558663205945 | 912343448 | 99999 | 123281 |
| 1827 | 1558663210946 | 912967765 | 99999 | 124838 |
| 1828 | 1558663215945 | 913591195 | 99999 | 124711 |
| 1829 | 1558663220945 | 914201504 | 99999 | 122062 |
| 1830 | 1558663225945 | 914795089 | 99999 | 118717 |
| 1831 | 1558663230945 | 915370353 | 99999 | 115053 |
| 1832 | 1558663235946 | 915918086 | 100000 | 109525 |
| 1833 | 1558663240946 | 916445966 | 100000 | 105576 |
| 1834 | 1558663245947 | 916951358 | 100000 | 101058 |
| 1835 | 1558663250955 | 917438320 | 100000 | 97237 |
| 1836 | 1558663255946 | 917906796 | 100000 | 93864 |
| 1837 | 1558663260954 | 918356389 | 100000 | 89775 |
| 1838 | 1558663265949 | 918794397 | 100001 | 87689 |
| 1839 | 1558663270947 | 919221045 | 100001 | 85364 |
| 1840 | 1558663275947 | 919640855 | 100001 | 83962 |
| 1841 | 1558663280947 | 920056602 | 100001 | 83149 |
| 1842 | 1558663285947 | 920471292 | 100001 | 82938 |
| 1843 | 1558663290948 | 920884672 | 100001 | 82659 |
| 1844 | 1558663295948 | 921299629 | 100001 | 82991 |
| 1845 | 1558663300948 | 921714993 | 100001 | 83073 |
| 1846 | 1558663305949 | 922138458 | 100001 | 84676 |
| 1847 | 1558663310949 | 922570598 | 100000 | 86428 |
| 1848 | 1558663315949 | 923013634 | 100000 | 88607 |
| 1849 | 1558663320948 | 923470742 | 100000 | 91440 |
| 1850 | 1558663325953 | 923941594 | 100000 | 94076 |
| 1851 | 1558663330957 | 924431844 | 100000 | 97972 |
| 1852 | 1558663335949 | 924941764 | 100000 | 102147 |
| 1853 | 1558663340955 | 925470254 | 99999 | 105571 |
| 1854 | 1558663345949 | 926031201 | 99999 | 112324 |
| 1855 | 1558663350959 | 926612858 | 99999 | 116099 |
| 1856 | 1558663355949 | 927214332 | 99999 | 120536 |
| 1857 | 1558663360950 | 927824233 | 99999 | 121956 |
| 1858 | 1558663365949 | 928446130 | 99999 | 124404 |
| 1859 | 1558663370948 | 929070033 | 99999 | 124806 |
| 1860 | 1558663375958 | 929684711 | 99999 | 122690 |
| 1861 | 1558663380949 | 930282428 | 99999 | 119759 |
| 1862 | 1558663385951 | 930864415 | 99999 | 116351 |
| 1863 | 1558663390953 | 931425015 | 100000 | 112075 |
| 1864 | 1558663395950 | 931958046 | 100000 | 106670 |
| 1865 | 1558663400950 | 932469010 | 100000 | 102193 |
| 1866 | 1558663405949 | 932959934 | 100000 | 98204 |
| 1867 | 1558663410950 | 933428590 | 100000 | 93712 |
| 1868 | 1558663415950 | 933879981 | 100000 | 90278 |
| 1869 | 1558663420951 | 934321528 | 100001 | 88292 |
| 1870 | 1558663425951 | 934747296 | 100001 | 85154 |
| 1871 | 1558663430951 | 935165773 | 100001 | 83695 |
| 1872 | 1558663435983 | 935577324 | 100001 | 81787 |
| 1873 | 1558663440954 | 935994392 | 100001 | 83900 |
| 1874 | 1558663445953 | 936404128 | 100001 | 81964 |
| 1875 | 1558663450950 | 936817698 | 100001 | 82764 |
| 1876 | 1558663455951 | 937234356 | 100001 | 83315 |
| 1877 | 1558663460951 | 937654342 | 100001 | 83997 |
| 1878 | 1558663465955 | 938079059 | 100000 | 84875 |
| 1879 | 1558663470951 | 938515946 | 100000 | 87447 |
| 1880 | 1558663475951 | 938964346 | 100000 | 89680 |
| 1881 | 1558663480951 | 939427982 | 100000 | 92727 |
| 1882 | 1558663485950 | 939908243 | 100000 | 96071 |
| 1883 | 1558663490951 | 940414133 | 100000 | 101158 |
| 1884 | 1558663495954 | 940940711 | 99999 | 105252 |
| 1885 | 1558663500952 | 941493708 | 99999 | 110644 |
| 1886 | 1558663505953 | 942066942 | 99999 | 114624 |
| 1887 | 1558663510958 | 942668720 | 99999 | 120235 |
| 1888 | 1558663515956 | 943283650 | 99999 | 123035 |
| 1889 | 1558663520953 | 943910884 | 99999 | 125522 |
| 1890 | 1558663525953 | 944535555 | 99999 | 124934 |
| 1891 | 1558663530952 | 945153349 | 99999 | 123584 |
| 1892 | 1558663535952 | 945759318 | 99999 | 121194 |
| 1893 | 1558663540957 | 946347124 | 99999 | 117444 |
| 1894 | 1558663545960 | 946915473 | 100000 | 113602 |
| 1895 | 1558663550953 | 947459302 | 100000 | 108918 |
| 1896 | 1558663555952 | 947978367 | 100000 | 103834 |
| 1897 | 1558663560953 | 948474594 | 100000 | 99226 |
| 1898 | 1558663565953 | 948952045 | 100000 | 95490 |
| 1899 | 1558663570957 | 949411817 | 100000 | 91881 |
| 1900 | 1558663575960 | 949858502 | 100001 | 89283 |
| 1901 | 1558663580952 | 950288656 | 100001 | 86169 |
| 1902 | 1558663585953 | 950712641 | 100001 | 84780 |
| 1903 | 1558663590953 | 951128115 | 100001 | 83095 |
| 1904 | 1558663595952 | 951540911 | 100001 | 82576 |
| 1905 | 1558663600953 | 951951490 | 100001 | 82099 |
| 1906 | 1558663605953 | 952363760 | 100001 | 82454 |
| 1907 | 1558663610953 | 952777180 | 100001 | 82684 |
| 1908 | 1558663615952 | 953194404 | 100001 | 83461 |
| 1909 | 1558663620952 | 953617414 | 100001 | 84602 |
| 1910 | 1558663625953 | 954047954 | 100000 | 86091 |
| 1911 | 1558663630957 | 954488432 | 100000 | 88025 |
| 1912 | 1558663635952 | 954945342 | 100000 | 91473 |
| 1913 | 1558663640952 | 955416379 | 100000 | 94207 |
| 1914 | 1558663645953 | 955905061 | 100000 | 97717 |
| 1915 | 1558663650952 | 956416347 | 100000 | 102278 |
| 1916 | 1558663655952 | 956952661 | 99999 | 107263 |
| 1917 | 1558663660953 | 957518304 | 99999 | 113106 |
| 1918 | 1558663665952 | 958095029 | 99999 | 115368 |
| 1919 | 1558663670953 | 958700721 | 99999 | 121114 |
| 1920 | 1558663675952 | 959320611 | 99999 | 124003 |
| 1921 | 1558663680952 | 959953994 | 99999 | 126677 |
| 1922 | 1558663685952 | 960579418 | 99999 | 125085 |
| 1923 | 1558663690953 | 961190602 | 99999 | 122212 |
| 1924 | 1558663695952 | 961788843 | 99999 | 119672 |
| 1925 | 1558663700952 | 962369074 | 99999 | 116046 |
| 1926 | 1558663705953 | 962926873 | 100000 | 111537 |
| 1927 | 1558663710954 | 963460701 | 100000 | 106744 |
| 1928 | 1558663715954 | 963970661 | 100000 | 101992 |
| 1929 | 1558663720960 | 964460907 | 100000 | 97932 |
| 1930 | 1558663725955 | 964935340 | 100000 | 94982 |
| 1931 | 1558663730954 | 965392626 | 100000 | 91475 |
| 1932 | 1558663735955 | 965832133 | 100001 | 87884 |
| 1933 | 1558663740955 | 966264374 | 100001 | 86448 |
| 1934 | 1558663745955 | 966686143 | 100001 | 84354 |
| 1935 | 1558663750961 | 967108530 | 100001 | 84376 |
| 1936 | 1558663755955 | 967524898 | 100001 | 83374 |
| 1937 | 1558663760957 | 967936897 | 100001 | 82367 |
| 1938 | 1558663765957 | 968349910 | 100001 | 82603 |
| 1939 | 1558663770957 | 968761647 | 100001 | 82347 |
| 1940 | 1558663775956 | 969181131 | 100001 | 83914 |
| 1941 | 1558663780965 | 969603260 | 100000 | 84274 |
| 1942 | 1558663785956 | 970039832 | 100000 | 87472 |
| 1943 | 1558663790957 | 970488122 | 100000 | 89640 |
| 1944 | 1558663795957 | 970948135 | 100000 | 92003 |
| 1945 | 1558663800958 | 971423238 | 100000 | 95002 |
| 1946 | 1558663805959 | 971918572 | 100000 | 99047 |
| 1947 | 1558663810959 | 972435396 | 100000 | 103365 |
| 1948 | 1558663815958 | 972974331 | 99999 | 107809 |
| 1949 | 1558663820958 | 973541461 | 99999 | 113426 |
| 1950 | 1558663825959 | 974130356 | 99999 | 117755 |
| 1951 | 1558663830958 | 974733069 | 99999 | 120567 |
| 1952 | 1558663835959 | 975355665 | 99999 | 124494 |
| 1953 | 1558663840961 | 975975383 | 99999 | 123894 |
| 1954 | 1558663845959 | 976588933 | 99999 | 122759 |
| 1955 | 1558663850960 | 977200366 | 99999 | 122262 |
| 1956 | 1558663855960 | 977797800 | 99999 | 119487 |
| 1957 | 1558663860960 | 978369087 | 99999 | 114257 |
| 1958 | 1558663865959 | 978923428 | 100000 | 110890 |
| 1959 | 1558663870960 | 979457405 | 100000 | 106774 |
| 1960 | 1558663875965 | 979964544 | 100000 | 101326 |
| 1961 | 1558663880960 | 980454586 | 100000 | 98107 |
| 1962 | 1558663885961 | 980930200 | 100000 | 95104 |
| 1963 | 1558663890961 | 981387505 | 100000 | 91461 |
| 1964 | 1558663895963 | 981829042 | 100001 | 88272 |
| 1965 | 1558663900961 | 982256133 | 100001 | 85452 |
| 1966 | 1558663905960 | 982679689 | 100001 | 84728 |
| 1967 | 1558663910969 | 983096382 | 100001 | 83189 |
| 1968 | 1558663915961 | 983509956 | 100001 | 82847 |
| 1969 | 1558663920961 | 983923109 | 100001 | 82631 |
| 1970 | 1558663925963 | 984338980 | 100001 | 83141 |
| 1971 | 1558663930962 | 984758466 | 100001 | 83914 |
| 1972 | 1558663935961 | 985179484 | 100001 | 84220 |
| 1973 | 1558663940962 | 985605156 | 100000 | 85117 |
| 1974 | 1558663945963 | 986041061 | 100000 | 87164 |
| 1975 | 1558663950963 | 986487625 | 100000 | 89313 |
| 1976 | 1558663955962 | 986949541 | 100000 | 92402 |
| 1977 | 1558663960968 | 987424569 | 100000 | 94892 |
| 1978 | 1558663965963 | 987920795 | 100000 | 99345 |
| 1979 | 1558663970963 | 988438046 | 100000 | 103450 |
| 1980 | 1558663975962 | 988976741 | 99999 | 107761 |
| 1981 | 1558663980964 | 989543459 | 99999 | 113298 |
| 1982 | 1558663985963 | 990123621 | 99999 | 116056 |
| 1983 | 1558663990964 | 990730988 | 99999 | 121449 |
| 1984 | 1558663995964 | 991346044 | 99999 | 123011 |
| 1985 | 1558664000965 | 991960342 | 99999 | 122835 |
| 1986 | 1558664005966 | 992581957 | 99999 | 124298 |
| 1987 | 1558664010966 | 993196163 | 99999 | 122841 |
| 1988 | 1558664015966 | 993792924 | 99999 | 119352 |
| 1989 | 1558664020967 | 994372210 | 99999 | 115834 |
| 1990 | 1558664025969 | 994928203 | 100000 | 111154 |
| 1991 | 1558664030966 | 995460947 | 100000 | 106613 |
| 1992 | 1558664035971 | 995970254 | 100000 | 101760 |
| 1993 | 1558664040967 | 996457919 | 100000 | 97611 |
| 1994 | 1558664045968 | 996931511 | 100000 | 94699 |
| 1995 | 1558664050967 | 997394033 | 100000 | 92523 |
| 1996 | 1558664055967 | 997842017 | 100001 | 89597 |
| 1997 | 1558664060968 | 998271598 | 100001 | 85899 |
| 1998 | 1558664065969 | 998698840 | 100001 | 85431 |
| 1999 | 1558664070983 | 999118799 | 100001 | 83757 |
| 2000 | 1558664075969 | 999533963 | 100001 | 83266 |
| 2001 | 1558664080968 | 999886215 | 100001 | 70464 |
| 2002 | 1558664085969 | 1000000000 | 100001 | 22752 |
Count is no longer increasing...
Removing sample: 1558664085969|1000000000
Total Count: 1,000,000,000 | Linear Regression Rate:  100,001 | Average Rate: 99,985

Watching for changes in count...  Use Ctrl-C to Exit.
|Sample Number|Epoch|Count|Linear Regression Rate|Approx. Instantaneous Rate|
|-------------|-----|-----|----------------------|--------------------------|
